OBJECTID,ADDRESSBLO,ADDRESSBUI,ADDRESSPOS,ADDRESSSTR,LATITUDE,LONGITUDE
3480,702,RESERVOIR RISE,470702,BEDOK RESERVOIR ROAD,1.3372358289995305,103.91892411078376
3481,649,HDB-BEDOK,410649,JALAN TENAGA,1.332371325409651,103.90611708471351
3482,648,HDB-BEDOK,410648,JALAN TENAGA,1.332313863533856,103.90551987225537
3483,647,HDB-BEDOK,410647,JALAN TENAGA,1.3317089536053945,103.90570180677855
3484,700C,AMK CENTRAL HEIGHTS,563700,ANG MO KIO AVENUE 6,1.3694409178090277,103.8464879133147
3485,286,HDB-CHOA CHU KANG,680286,CHOA CHU KANG AVENUE 3,1.3796097844148858,103.74153039748379
3486,293,HDB-CHOA CHU KANG,680293,CHOA CHU KANG AVENUE 3,1.3781697841282552,103.74025210685336
3487,283,HDB-CHOA CHU KANG,680283,CHOA CHU KANG AVENUE 3,1.3797080444833814,103.74287087310378
3488,408,HDB-CHOA CHU KANG,680408,CHOA CHU KANG AVENUE 3,1.3799131648092313,103.7404667091019
3489,470,HDB-CHOA CHU KANG,680470,CHOA CHU KANG AVENUE 3,1.378176842613856,103.73710691501812
3490,405,HDB-CHOA CHU KANG,680405,CHOA CHU KANG AVENUE 3,1.3802168785924893,103.73945299191043
3491,143,BISHAN GREEN,570143,BISHAN STREET 12,1.3455787008973759,103.85291162565429
3492,423,HDB-SEMBAWANG,750423,CANBERRA ROAD,1.453740647817084,103.81812345152592
3493,324,KAMPUNG UBI ESTATE,400324,UBI AVENUE 1,1.3282936870658721,103.90420411091011
3494,325,KAMPUNG UBI ESTATE,400325,UBI AVENUE 1,1.3277040526846193,103.90382579200518
3495,323,KAMPUNG UBI ESTATE,400323,UBI AVENUE 1,1.3280329967604696,103.90439799533574
3496,322,KAMPUNG UBI ESTATE,400322,UBI AVENUE 1,1.3279122307412272,103.9048335247434
3497,328,KAMPUNG UBI ESTATE,400328,UBI AVENUE 1,1.3275637150582191,103.9048046801276
3498,2C,KALLANG HEIGHTS,383002,UPPER BOON KENG ROAD,1.3131273087298927,103.87173668145495
3499,3D,KALLANG HEIGHTS,384003,UPPER BOON KENG ROAD,1.3132971718184476,103.87283732185838
3500,2B,KALLANG HEIGHTS,382002,UPPER BOON KENG ROAD,1.3136135640568087,103.87160404318104
3501,24,BALAM GARDENS,370024,BALAM ROAD,1.330187863393923,103.88750834132188
3502,2,BALESTIER HILL SHOPPING CENTRE,320002,BALESTIER ROAD,1.3258955418841074,103.8429351556373
3503,2A,BALESTIER HILL SHOPPING CENTRE,321002,BALESTIER ROAD,1.3261235100651596,103.84370916941633
3504,257,BUKIT PANJANG NEIGHBOURHOOD CENTRE,670257,BANGKIT ROAD,1.378508067219603,103.77321201929789
3505,256,BUKIT PANJANG NEIGHBOURHOOD CENTRE,670256,BANGKIT ROAD,1.3790470890291868,103.77293715376679
3506,5,BEACH ROAD GARDENS,190005,BEACH ROAD,1.304345568189262,103.8648154521315
3507,4,,190004,BEACH ROAD,1.3047152021214379,103.86522694342032
3508,515,KAKI BUKIT GREEN,460515,BEDOK NORTH AVENUE 2,1.3318658974412352,103.9299599019168
3509,189,HDB-PASIR RIS,510189,PASIR RIS STREET 12,1.3655886993371509,103.95903671662491
3510,191,HDB-PASIR RIS,510191,PASIR RIS STREET 12,1.3660662991193757,103.95873069049085
3511,705,RESERVOIR RISE,470705,BEDOK NORTH ROAD,1.3366361457788638,103.9189949232756
3512,706,RESERVOIR RISE,470706,BEDOK NORTH ROAD,1.3362062422575498,103.91901647285026
3513,707,RESERVOIR RISE,470707,BEDOK NORTH ROAD,1.335465823063596,103.91928804405443
3514,415,TECK GHEE HEARTLANDS,560415,ANG MO KIO AVENUE 10,1.3644526890571076,103.85365490036861
3515,412,TECK GHEE HEARTLANDS,560412,ANG MO KIO AVENUE 10,1.363854453034684,103.85528766813162
3516,411,TECK GHEE HEARTLANDS,560411,ANG MO KIO AVENUE 10,1.3633945911770398,103.855272689331
3517,416,TECK GHEE HEARTLANDS,560416,ANG MO KIO AVENUE 10,1.3645410381206973,103.85510336181615
3518,107,HDB-GEYLANG,380107,ALJUNIED CRESCENT,1.3189639887399494,103.8842869175555
3519,448,HDB-BUKIT PANJANG,670448,BUKIT PANJANG RING ROAD,1.3836959434559226,103.77209530340484
3520,613,HDB-BUKIT PANJANG,670613,BUKIT PANJANG RING ROAD,1.3840595036677708,103.76192829890931
3521,473,HDB-CHOA CHU KANG,680473,CHOA CHU KANG AVENUE 3,1.3796175344913648,103.73811515104966
3522,148,HDB-PASIR RIS,510148,PASIR RIS STREET 13,1.3622652890239701,103.96207827854906
3523,257,HDB-PASIR RIS,510257,PASIR RIS STREET 21,1.367059030694312,103.96369761372277
3524,256,HDB-PASIR RIS,510256,PASIR RIS STREET 21,1.3675239046088667,103.96372671104174
3525,255,HDB-PASIR RIS,510255,PASIR RIS STREET 21,1.36822678114754,103.96420349111172
3526,254,HDB-PASIR RIS,510254,PASIR RIS STREET 21,1.3681425826076616,103.96381907403254
3527,354D,HDB-SEMBAWANG,754354,ADMIRALTY DRIVE,1.4507832149632176,103.8186445585543
3528,360B,SUN BLISS,752360,ADMIRALTY DRIVE,1.4487376127243656,103.81523178563087
3529,106,KEBUN BARU HEIGHTS,560106,ANG MO KIO AVENUE 4,1.371933032092847,103.83748573217271
3530,157,HDB-ANG MO KIO,560157,ANG MO KIO AVENUE 4,1.3752686742758213,103.83938570634722
3531,2A,KALLANG HEIGHTS,381002,UPPER BOON KENG ROAD,1.3137377766087577,103.87190296379993
3532,2,KALLANG HEIGHTS,380002,UPPER BOON KENG ROAD,1.3134380511476471,103.87213997322178
3533,141,HDB-HOUGANG,530141,LORONG AH SOO,1.3530892708475886,103.88396211137851
3534,132,HDB-HOUGANG,530132,LORONG AH SOO,1.3508523270804431,103.88632958438143
3535,206,,560206,ANG MO KIO AVENUE 1,1.3666303750190503,103.84336039392362
3536,205,,560205,ANG MO KIO AVENUE 1,1.3669401731105133,103.84358210279956
3537,219,ANG MO KIO GROVE,560219,ANG MO KIO AVENUE 1,1.3659813099311358,103.84065371204625
3538,574,,560574,ANG MO KIO AVENUE 10,1.3708938935050923,103.85639618013444
3539,575,CHENG SAN COURT,560575,ANG MO KIO AVENUE 10,1.3713878759584597,103.85595301869402
3540,576,CHENG SAN COURT,560576,ANG MO KIO AVENUE 10,1.3714017257178748,103.85484552482157
3541,192,HDB-PASIR RIS,510192,PASIR RIS STREET 12,1.3662466588163908,103.95905661722885
3542,193,HDB-PASIR RIS,510193,PASIR RIS STREET 12,1.3660504046399893,103.95938938584007
3543,483,,750483,ADMIRALTY LINK,1.4560363226253563,103.81558053935544
3544,401,HDB-SEMBAWANG,750401,ADMIRALTY LINK,1.454269502788504,103.81581231000527
3545,482,,750482,ADMIRALTY LINK,1.4554390130458543,103.81546056791859
3546,402,HDB-SEMBAWANG,750402,ADMIRALTY LINK,1.4538898659884656,103.81576876215763
3547,605,YIO CHU KANG GREEN,560605,ANG MO KIO AVENUE 5,1.3796709061061518,103.8364870730601
3548,603,YIO CHU KANG GREEN,560603,ANG MO KIO AVENUE 5,1.3802001191996918,103.83575539171154
3549,649,ANG MO KIO 61,560649,ANG MO KIO AVENUE 5,1.377761963106928,103.84378186217462
3550,608,YIO CHU KANG GREEN,560608,ANG MO KIO AVENUE 5,1.378581429008976,103.83675998730777
3551,241,HDB-BUKIT PANJANG,670241,BUKIT PANJANG RING ROAD,1.379716301549594,103.77187092187238
3552,213,HDB-BUKIT BATOK,650213,BUKIT BATOK STREET 21,1.3468177831234844,103.75249654276365
3553,218,HDB-BUKIT BATOK,650218,BUKIT BATOK STREET 21,1.3472950945130717,103.75419568641003
3554,208,HDB-BUKIT BATOK,650208,BUKIT BATOK STREET 21,1.3459024342592927,103.74881148609934
3555,205,HDB-BUKIT BATOK,650205,BUKIT BATOK STREET 21,1.3471298035312058,103.74987251228262
3556,202,HDB-BUKIT BATOK,650202,BUKIT BATOK STREET 21,1.3465971888449595,103.74844811114723
3557,206,HDB-BUKIT BATOK,650206,BUKIT BATOK STREET 21,1.346671243580355,103.74938314199545
3558,503,HDB-BISHAN,570503,BISHAN STREET 11,1.3490317035892496,103.84804718826013
3559,201,HDB-BISHAN,570201,BISHAN STREET 23,1.3550661945146127,103.84694573412827
3560,202,HDB-BISHAN,570202,BISHAN STREET 23,1.355095363987371,103.84724388081304
3561,255,KEBUN BARU VIEW,560255,ANG MO KIO AVENUE 4,1.3706541973564768,103.8346298917716
3562,607,YIO CHU KANG GREEN,560607,ANG MO KIO AVENUE 4,1.3804669114681896,103.83881639534826
3563,105,KEBUN BARU HEIGHTS,560105,ANG MO KIO AVENUE 4,1.3723126098506775,103.83760078319898
3564,618,HDB-ANG MO KIO,560618,ANG MO KIO AVENUE 4,1.3779517632819,103.83844654127594
3565,617,HDB-ANG MO KIO,560617,ANG MO KIO AVENUE 4,1.3775164176345362,103.83805152575847
3566,163,HDB-ANG MO KIO,560163,ANG MO KIO AVENUE 4,1.3735511084871292,103.83816862612967
3567,626,,560626,ANG MO KIO AVENUE 4,1.3810989134973566,103.83996429256554
3568,302C,ANCHORVALE COURT,543302,ANCHORVALE LINK,1.3880789443066655,103.89015280933438
3569,302B,ANCHORVALE COURT,542302,ANCHORVALE LINK,1.387862928243928,103.89070094134175
3570,304A,ANCHORVALE COURT,541304,ANCHORVALE LINK,1.3878911808075507,103.88892198121609
3571,311,TECK GHEE EVERGREEN,560311,ANG MO KIO AVENUE 3,1.3666390624306894,103.84876937859742
3572,346,TECK GHEE EVERGREEN,560346,ANG MO KIO AVENUE 3,1.3670951988388507,103.8496619762327
3573,345,TECK GHEE EVERGREEN,560345,ANG MO KIO AVENUE 3,1.3674863527364138,103.8496513901332
3574,347,TECK GHEE EVERGREEN,560347,ANG MO KIO AVENUE 3,1.3673379165943063,103.84857600373635
3575,344,TECK GHEE EVERGREEN,560344,ANG MO KIO AVENUE 3,1.367976379703976,103.84926451518469
3576,343,TECK GHEE EVERGREEN,560343,ANG MO KIO AVENUE 3,1.368374080072894,103.8491507795404
3577,348,ANG MO KIO 31,560348,ANG MO KIO AVENUE 3,1.3661962377517527,103.84775632281277
3578,345,HDB-BUKIT BATOK,650345,BUKIT BATOK STREET 34,1.3628481357863027,103.75084291621341
3579,199,BOON LAY GARDENS,640199,BOON LAY DRIVE,1.3437056549748134,103.71448460757739
3580,263,HDB-BOON LAY,640263,BOON LAY DRIVE,1.3450997791187476,103.70691135597326
3581,648,ANG MO KIO 61,560648,ANG MO KIO AVENUE 5,1.3782379167001146,103.84371940260824
3582,154,YIO CHU KANG GROVE,560154,ANG MO KIO AVENUE 5,1.3762672117803054,103.8412265079455
3583,611,YIO CHU KANG GREEN,560611,ANG MO KIO AVENUE 5,1.3782913841708941,103.83725156681427
3584,313,TECK GHEE EVERGREEN,560313,ANG MO KIO AVENUE 3,1.3666490518716288,103.85013333653201
3585,312,TECK GHEE EVERGREEN,560312,ANG MO KIO AVENUE 3,1.3661996932678073,103.8487780362006
3586,986C,BUANGKOK COURT,533986,BUANGKOK CRESCENT,1.3825681345667145,103.88045221132198
3587,471,HDB-CHOA CHU KANG,680471,CHOA CHU KANG AVENUE 3,1.3785921548889892,103.73712604782276
3588,407,HDB-CHOA CHU KANG,680407,CHOA CHU KANG AVENUE 3,1.3804169236516242,103.74082808489435
3589,284,HDB-CHOA CHU KANG,680284,CHOA CHU KANG AVENUE 3,1.3797131294399267,103.74213390024424
3590,290,HDB-CHOA CHU KANG,680290,CHOA CHU KANG AVENUE 3,1.37885363012053,103.7404166376849
3591,204,HDB-BISHAN,570204,BISHAN STREET 23,1.3548758763248456,103.84759373935816
3592,203,HDB-BISHAN,570203,BISHAN STREET 23,1.3545360685794905,103.84745164284743
3593,205,HDB-BISHAN,570205,BISHAN STREET 23,1.3553126041118133,103.84769795298297
3594,206,HDB-BISHAN,570206,BISHAN STREET 23,1.3556806010699063,103.84780799163532
3595,365,HDB-TAMAN JURONG,610365,CORPORATION DRIVE,1.3377252517753444,103.72018439341407
3596,350,HDB-TAMAN JURONG,610350,CORPORATION DRIVE,1.3386698151360543,103.71913489024351
3597,92,HDB-BEDOK,460092,BEDOK NORTH AVENUE 4,1.332443479133179,103.94129765198845
3598,91,HDB-BEDOK,460091,BEDOK NORTH STREET 4,1.3325454127259677,103.94034724754047
3599,93,HDB-BEDOK,460093,BEDOK NORTH AVENUE 4,1.33288833022816,103.94130940379364
3600,94E,HDB-BEDOK,464094,BEDOK NORTH AVENUE 4,1.333304720320579,103.94090591487577
3601,304B,ANCHORVALE COURT,542304,ANCHORVALE LINK,1.3886493670734752,103.88921505812854
3602,423,HDB-BUKIT BATOK,650423,BUKIT BATOK WEST AVENUE 2,1.3621562502012061,103.74494639268532
3603,230,HDB-BUKIT BATOK,650230,BUKIT BATOK EAST AVENUE 3,1.34771473435053,103.75499447951813
3604,287,HDB-BUKIT BATOK,650287,BUKIT BATOK EAST AVENUE 3,1.3471369613251187,103.75852682460453
3605,286,HDB-BUKIT BATOK,650286,BUKIT BATOK EAST AVENUE 3,1.346746403705633,103.75843827613262
3606,117,HDB-BEDOK,460117,BEDOK NORTH ROAD,1.3306538856199714,103.9384959452694
3607,116,HDB-BEDOK,460116,BEDOK NORTH ROAD,1.331007570552808,103.93806651225857
3608,115,HDB-BEDOK,460115,BEDOK NORTH ROAD,1.3314330204337332,103.9368650780252
3609,113,,460113,BEDOK NORTH STREET 2,1.3303609835338719,103.93508068754933
3610,114,,460114,BEDOK NORTH STREET 2,1.3305045539954319,103.9358165565405
3611,202,BOON LAY GARDENS,640202,BOON LAY DRIVE,1.3437840395839766,103.71509352025707
3612,267,HDB-BOON LAY,640267,BOON LAY DRIVE,1.346446805015554,103.70694648499043
3613,203,BOON LAY GARDENS,640203,BOON LAY DRIVE,1.3441350328990396,103.71565713167506
3614,104,HDB-KALLANG/WHAMPOA,322104,TOWNER ROAD,1.3198228823349996,103.86097941552553
3615,101,HDB-KALLANG/WHAMPOA,322101,TOWNER ROAD,1.3194119823051453,103.8610767205569
3616,103,HDB-KALLANG/WHAMPOA,322103,TOWNER ROAD,1.3206431525631863,103.86163375393704
3617,102,HDB-KALLANG/WHAMPOA,322102,TOWNER ROAD,1.3205854281577403,103.86200168526551
3618,34,BENDEMEER VILLE,330034,WHAMPOA WEST,1.3205010323273356,103.863340939511
3619,645,HDB-BEDOK,410645,JALAN TENAGA,1.331670520438423,103.90653758458355
3620,646,HDB-BEDOK,410646,JALAN TENAGA,1.3312732823100417,103.9061711715989
3621,469B,BLUE RIVERVIEW,752469,ADMIRALTY DRIVE,1.4482674470879024,103.81334803903108
3622,360A,SUN BLISS,751360,ADMIRALTY DRIVE,1.4492026341373194,103.81584814477009
3623,467,BLUE RIVERVIEW,750467,ADMIRALTY DRIVE,1.4522260060387238,103.81442560684162
3624,485,HDB-SEMBAWANG,750485,ADMIRALTY LINK,1.4564241873436432,103.81585717862724
3625,173,KEBUN BARU LINK 1,560173,ANG MO KIO AVENUE 4,1.3753128620212525,103.83624534506214
3626,111,KEBUN BARU HEIGHTS,560111,ANG MO KIO AVENUE 4,1.370815677291151,103.83698364127285
3627,3,KALLANG HEIGHTS,380003,UPPER BOON KENG ROAD,1.3137108552877323,103.87266509075928
3628,32,WHAMPOA GARDENS,320032,JALAN BAHAGIA,1.3261314118313063,103.85809638688582
3629,33,WHAMPOA GARDENS,320033,JALAN BAHAGIA,1.3266114360354044,103.85843591673914
3630,359,SUN BLISS,750359,ADMIRALTY DRIVE,1.4497075296260287,103.81586484678765
3631,119,MCNAIR SPRING,320119,MCNAIR ROAD,1.319714589243257,103.8568700864869
3632,120,MCNAIR SPRING,320120,MCNAIR ROAD,1.3194695654532849,103.85703547074257
3633,121,MCNAIR SPRING,320121,MCNAIR ROAD,1.3189672788708042,103.85634166367701
3634,122,MCNAIR SPRING,320122,MCNAIR ROAD,1.3188419365124116,103.856837347644
3635,124,MCNAIR SPRING,320124,MCNAIR ROAD,1.3183479056683958,103.85606091456758
3636,123,MCNAIR SPRING,320123,MCNAIR ROAD,1.318441669330307,103.85634955352423
3637,104,WHAMPOA VIEW,323104,WHAMPOA DRIVE,1.3207989336992438,103.85332745247055
3638,99,WHAMPOA VIEW,320099,WHAMPOA DRIVE,1.3208121398532946,103.85380346159438
3639,101,WHAMPOA VIEW,323101,WHAMPOA DRIVE,1.3204164404665948,103.85381362008425
3640,100,WHAMPOA VIEW,320100,WHAMPOA DRIVE,1.3207788103454468,103.8543484117618
3641,112,HDB-BEDOK,460112,BEDOK NORTH ROAD,1.3310484161312344,103.93553844037321
3642,133,GEYLANG EAST GROVE,380133,GEYLANG EAST AVENUE 1,1.3164457438729436,103.88545735151114
3643,206,TOA PAYOH NORTH,310206,TOA PAYOH NORTH,1.3423141476300087,103.8465085667579
3644,435,CHONG BOON RISE,560435,ANG MO KIO AVENUE 10,1.367703009164667,103.85421398797419
3645,434,CHONG BOON RISE,560434,ANG MO KIO AVENUE 10,1.3678908376754426,103.85345469830034
3646,431,CHONG BOON RISE,560431,ANG MO KIO AVENUE 10,1.3682195337353797,103.85297856332728
3647,432,CHONG BOON RISE,560432,ANG MO KIO AVENUE 10,1.3683093020591908,103.85359997804936
3648,433,CHONG BOON RISE,560433,ANG MO KIO AVENUE 10,1.3680753998115764,103.8543534698698
3649,213,HDB-TOA PAYOH,310213,LORONG 8 TOA PAYOH,1.3410042602158863,103.85441221715864
3650,214,HDB-TOA PAYOH,310214,LORONG 8 TOA PAYOH,1.3418330337152489,103.8543703944866
3651,640,EUNOS TENAGA VILLE,410640,BEDOK RESERVOIR ROAD,1.3321006510837559,103.90495286926037
3652,418,HDB-SEMBAWANG,750418,CANBERRA ROAD,1.452353921293379,103.81926604312997
3653,351C,HDB-SEMBAWANG,753351,CANBERRA ROAD,1.451334438880263,103.81976681314592
3654,306,HDB-SEMBAWANG,750306,CANBERRA ROAD,1.4456770880014223,103.82242114581078
3655,302,HDB-SEMBAWANG,750302,CANBERRA ROAD,1.445012163986864,103.82307215439513
3656,422,HDB-SEMBAWANG,750422,CANBERRA ROAD,1.4534360169304466,103.81844919604538
3657,352A,HDB-SEMBAWANG,751352,CANBERRA ROAD,1.4506544109889659,103.81965055076488
3658,425,HDB-SEMBAWANG,750425,CANBERRA ROAD,1.4543779999439814,103.81867778634123
3659,56,HDB-GUILLEMARD,391056,CASSIA CRESCENT,1.310219969912312,103.88323511262996
3660,144,BISHAN GREEN,570144,BISHAN STREET 12,1.3459349674748624,103.85331133919476
3661,468C,BLUE RIVERVIEW,753468,ADMIRALTY DRIVE,1.4503084831231627,103.81487742595745
3662,359B,SUN BLISS,752359,ADMIRALTY DRIVE,1.4496313796283395,103.81508381401072
3663,356A,SUN BLISS,751356,ADMIRALTY DRIVE,1.4494406693142747,103.81685205531141
3664,112,KEBUN BARU HEIGHTS,560112,ANG MO KIO AVENUE 4,1.3712779735873009,103.83576624014522
3665,614,HDB-ANG MO KIO,560614,ANG MO KIO AVENUE 4,1.377968634216025,103.8392168217925
3666,177,KEBUN BARU LINK 2,560177,ANG MO KIO AVENUE 4,1.3758375973319816,103.83812272355392
3667,159,HDB-ANG MO KIO,560159,ANG MO KIO AVENUE 4,1.3747982616332393,103.83985779613207
3668,161,,560161,ANG MO KIO AVENUE 4,1.3742388391748066,103.83948886161684
3669,616,HDB-ANG MO KIO,560616,ANG MO KIO AVENUE 4,1.3774668017536789,103.838776328292
3670,258,KEBUN BARU VIEW,560258,ANG MO KIO AVENUE 4,1.369912823957157,103.83652498351945
3671,34,EUNOS COURT,400034,EUNOS CRESCENT,1.3210128187789871,103.90097246902569
3672,317,CLEMENTI MEADOWS,120317,CLEMENTI AVENUE 4,1.318037345542464,103.76451881099389
3673,316,CLEMENTI MEADOWS,120316,CLEMENTI AVENUE 4,1.3184694291571792,103.76452575930736
3674,301,CLEMENTI HAVEN,120301,CLEMENTI AVENUE 4,1.3221758355700715,103.76491181293927
3675,326,HDB-CLEMENTI,120326,CLEMENTI AVENUE 5,1.3144301590558936,103.7663580016985
3676,324,HDB-CLEMENTI,120324,CLEMENTI AVENUE 5,1.3151344270685126,103.76605414281721
3677,348,HDB-CLEMENTI,120348,CLEMENTI AVENUE 5,1.3167764973464766,103.77089677331458
3678,342,HDB-CLEMENTI,120342,CLEMENTI AVENUE 5,1.318362555285407,103.76984615787832
3679,118,SUNSET WAY RESIDENCE,120118,CLEMENTI STREET 13,1.324917325926116,103.77189082484135
3680,110,SUNSET WAY RESIDENCE,120110,CLEMENTI STREET 13,1.3228444134570068,103.77089844156099
3681,215,HDB-TOA PAYOH,310215,LORONG 8 TOA PAYOH,1.3418274635739724,103.85510759550627
3682,222,HDB-TOA PAYOH,310222,LORONG 8 TOA PAYOH,1.3417724353257614,103.8560394636881
3683,223,HDB-TOA PAYOH,310223,LORONG 8 TOA PAYOH,1.3412641219012607,103.85555243152369
3684,224,HDB-TOA PAYOH,310224,LORONG 8 TOA PAYOH,1.34117540443141,103.85606591717429
3685,179,HDB-BUKIT BATOK,650179,BUKIT BATOK WEST AVENUE 8,1.3458172952878968,103.74221141798765
3686,169,HDB-BUKIT BATOK,650169,BUKIT BATOK WEST AVENUE 8,1.346606660159846,103.74090895920445
3687,166,HDB-BUKIT BATOK,650166,BUKIT BATOK WEST AVENUE 8,1.3471518763691894,103.74282450142718
3688,165,HDB-BUKIT BATOK,650165,BUKIT BATOK WEST AVENUE 8,1.347336133796824,103.741974592586
3689,401,HDB-ANG MO KIO,560401,ANG MO KIO AVENUE 10,1.3610169865945392,103.85538722973037
3690,404,HDB-ANG MO KIO,560404,ANG MO KIO AVENUE 10,1.361676997643538,103.85472616338154
3691,596B,CITY VIEW @ CHENG SAN,562596,ANG MO KIO STREET 52,1.3720505570465313,103.85054551997153
3692,596D,CITY VIEW @ CHENG SAN,564596,ANG MO KIO STREET 52,1.371870676348451,103.85103009650437
3693,596A,CITY VIEW @ CHENG SAN,561596,ANG MO KIO STREET 52,1.3724295704263694,103.85094884820145
3694,455,HDB-CHOA CHU KANG,680455,CHOA CHU KANG AVENUE 4,1.3794225669165152,103.73518338129098
3695,157,HDB-PASIR RIS,510157,PASIR RIS STREET 13,1.3643041858241063,103.96266629882383
3696,158,HDB-PASIR RIS,510158,PASIR RIS STREET 13,1.364674047009157,103.96223596110376
3697,160,HDB-PASIR RIS,510160,PASIR RIS STREET 13,1.3642949174580654,103.96230655563161
3698,161,HDB-PASIR RIS,510161,PASIR RIS STREET 13,1.3637433426337406,103.96193520832016
3699,159,HDB-PASIR RIS,510159,PASIR RIS STREET 13,1.3637433666864505,103.96128432856698
3700,143,HDB-PASIR RIS,510143,PASIR RIS STREET 11,1.3619833837720237,103.96069549846214
3701,91,COMMONWEALTH 16,140091,COMMONWEALTH DRIVE,1.3058696829977199,103.79976327624193
3702,46-1,,140461,COMMONWEALTH DRIVE,1.2994849909974668,103.79838491324443
3703,735,PASIR RIS WEST PLAZA,510735,PASIR RIS STREET 72,1.3793058424890372,103.93627177717082
3704,725,HDB-PASIR RIS,510725,PASIR RIS STREET 72,1.3811863504834918,103.93584373464788
3705,229,HDB-JURONG EAST,600229,JURONG EAST STREET 21,1.3418298843584542,103.73801994870452
3706,275D,ASPELLA,544275,COMPASSVALE LINK,1.3829042892270789,103.89371315653518
3707,101,CHONG PANG CITY,760101,YISHUN AVENUE 5,1.4305350781748758,103.82766739059879
3708,115C,CHONG PANG GARDEN,763115,YISHUN RING ROAD,1.4337834900925963,103.82748937999014
3709,115B,CHONG PANG GARDEN,762115,YISHUN RING ROAD,1.4334408571627268,103.82705990295942
3710,60,COMMONWEALTH GREEN,140060,COMMONWEALTH DRIVE,1.2982515241844843,103.79708979101213
3711,5A,MARSILING SPRING,732005,MARSILING DRIVE,1.4400841187559716,103.77520032796082
3712,2,MARSILING SPRING,730002,MARSILING DRIVE,1.439937613576307,103.77669441940859
3713,5,MARSILING SPRING,730005,MARSILING DRIVE,1.4397262732083962,103.7753826263324
3714,37,MARSILING SAPPHIRE,730037,MARSILING DRIVE,1.4455410887265658,103.77170884804657
3715,30,MARSILING SAPPHIRE,730030,MARSILING DRIVE,1.4425584029609648,103.77240520317551
3716,291A,COMPASSVALE LODGE,541291,COMPASSVALE STREET,1.395615565948976,103.89794147289089
3717,297A,COMPASSVALE GREEN,541297,COMPASSVALE STREET,1.3948352910855428,103.90069699133065
3718,485B,HDB-CHOA CHU KANG,682485,CHOA CHU KANG AVENUE 5,1.3742986996062445,103.73880694350919
3719,476D,SUNSHINE COURT,684476,CHOA CHU KANG AVENUE 5,1.3772784045890378,103.73841770865705
3720,349,HDB-CLEMENTI,120349,CLEMENTI AVENUE 2,1.3159579766908323,103.77105407768963
